,Date,User,Tweet,clean_tweet,stem_rmSW,lx_sentiment,tf_sentiment2
3618,2023-06-06 08:54:24+00:00,AkiPenjol,"@diankrtn @islah_bahrawi Taliban menggulingkan pemerintahan Ghani yang menang pemilu pada Agustus 2021 bukan berkuasa dari hasil menang pemilu. 
Note: Taliban kalah dalam pemilu 2019","  taliban menggulingkan pemerintahan ghani yang menang pemilu pada agustus 2021 bukan berkuasa dari hasil menang pemilu 
note taliban kalah dalam pemilu 2019",talib guling perintah ghani menang milu agustus 2021 kuasa hasil menang milu note talib kalah milu 2019,negatif,negative
3619,2023-06-06 08:54:13+00:00,Kpu_Beltim,"Selasa, 6 Juni 2023

KPU Belitung Timur mengucapkan Terima Kasih Kepada PPK dan PPS Se Kabupaten Belitung Timur yang telah selesai melaksanakan Rekapitulasi 
DPSHP Akhir Dalam Penyelenggaraan Pemilu Tahun 2024. 

#TemanPemilih#
#KPUMelayani#
#PemiluSerentak2024# https://t.co/68Hd4L1RVi","selasa 6 juni 2023

kpu belitung timur mengucapkan terima kasih kepada ppk dan pps se kabupaten belitung timur yang telah selesai melaksanakan rekapitulasi 
dpshp akhir dalam penyelenggaraan pemilu tahun 2024 



 ",selasa 6 juni 2023 kpu belitung timur terima kasih ppk pps kabupaten belitung timur selesai laksana rekapitulasi dpshp selenggara milu 2024,neutral,neutral
3621,2023-06-06 08:53:27+00:00,AndiniLayla,"Jadikann momentum Pemilu sebagai ajang asah wawasan dan jalin persatuan

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan https://t.co/LWiZTUjMUe","jadikann momentum pemilu sebagai ajang asah wawasan dan jalin persatuan

",jadikann momentum milu ajang asah wawas jalin satu,negatif,neutral
3622,2023-06-06 08:52:57+00:00,txtnightmare,"Jadi kesimpulannya, sejak kemunculannya di DKI, bisa dibilang ucapan Jokowi sama sekali tidak bisa dipegang.

Kalau dia bilang cawe-cawe di Pemilu 2024 tidak akan melanggar konstitusi, hampir bisa dipastikan faktanya akan bertolak belakang.

KAWAL !! BILA PERLU LAWAN!! https://t.co/JPGkJjDwn9","jadi kesimpulannya sejak kemunculannya di dki bisa dibilang ucapan jokowi sama sekali tidak bisa dipegang

kalau dia bilang cawecawe di pemilu 2024 tidak akan melanggar konstitusi hampir bisa dipastikan faktanya akan bertolak belakang

kawal  bila perlu lawan ",simpul muncul dki bilang ucap jokowi pegang bilang cawecawe milu 2024 langgar konstitusi fakta tolak kawal lawan,negatif,negative
3623,2023-06-06 08:52:30+00:00,kpujakut,"#TemanPemilih Panitia Pemilihan Kecamatan (PPK) telah Melaksanakan Rapat Pleno Terbuka Rekapitulasi Daftar Pemilih Sementara Hasil Perbaikan (DPSHP) Akhir
Tingkat Kecamatan Se-Kota Jakarta Utara Pemilu Tahun 2024
pada Senin, 5 Juni 2023.

#KpuMelayani
#PemiluSerentak2024 https://t.co/VEm7XzaXEE","panitia pemilihan kecamatan ppk telah melaksanakan rapat pleno terbuka rekapitulasi daftar pemilih sementara hasil perbaikan dpshp akhir
tingkat kecamatan sekota jakarta utara pemilu tahun 2024
pada senin 5 juni 2023

",panitia pilih camat ppk laksana rapat pleno buka rekapitulasi daftar pilih hasil baik dpshp tingkat camat kota jakarta utara milu 2024 senin 5 juni 2023,negatif,neutral
3624,2023-06-06 08:51:51+00:00,haidar_muqaddas,"Mungkin kita mengira pesan tersirat dalam agenda tersebut hanya sesederhana bagaimana membicarakan strategi dan taktik pemenangan pemilu. Bagi saya Rakernas III PDIP tidak hanya sesederhana itu,",mungkin kita mengira pesan tersirat dalam agenda tersebut hanya sesederhana bagaimana membicarakan strategi dan taktik pemenangan pemilu bagi saya rakernas iii pdip tidak hanya sesederhana itu,pesan sirat agenda sederhana bicara strategi taktik menang milu rakernas iii pdip sederhana,negatif,negative
3625,2023-06-06 08:50:53+00:00,TampubolonTjoki,@hnurwahid BPIP pusing Partai @PKSejahtera tidak akui Pancasila. tidak berhasil jadi Cawe Cawe Pemilu., bpip pusing partai  tidak akui pancasila tidak berhasil jadi cawe cawe pemilu,bpip pusing partai aku pancasila hasil cawe cawe milu,negatif,negative
3626,2023-06-06 08:50:33+00:00,ErikaHamka,"Tegakkan Netralitas ASN Jelang Pemilu 2024
#ASNNetral, #jagapersatuan,
#SukseskanPemilu2024 https://t.co/QunWSUEOuZ","tegakkan netralitas asn jelang pemilu 2024
 
",tegak netralitas asn jelang milu 2024,positif,neutral
3627,2023-06-06 08:50:18+00:00,harrispradana_,"Ia mengatakan, sekarang belum ada aturan dari penyelenggara pemilu terkait dengan pemasangan spanduk, baliho,  #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto",ia mengatakan sekarang belum ada aturan dari penyelenggara pemilu terkait dengan pemasangan spanduk baliho  prabowo subianto,atur selenggara milu kait pasang spanduk baliho prabowo subianto,positif,neutral
3628,2023-06-06 08:49:34+00:00,TA_K3N,"Dari tahun kemarin dan sampai skrg masih saja memainkan isu kecurangan dlm pemilu, kok belum waktunya sudah merasa dicurangi? 
Apa mereka pernah melakukan dizaman kekuasaannya sehingga skrg takut berbalik.
Slogan fenomenal 🤭
Katakan Tidak pada_hal CURANG.
#TangkapDennyIndrayana https://t.co/ngaX7X9R2p","dari tahun kemarin dan sampai skrg masih saja memainkan isu kecurangan dlm pemilu kok belum waktunya sudah merasa dicurangi 
apa mereka pernah melakukan dizaman kekuasaannya sehingga skrg takut berbalik
slogan fenomenal 
katakan tidak padahal curang
",kemarin skrg main isu curang dlm milu curang zaman kuasa skrg takut balik slogan fenomenal curang,negatif,negative
3629,2023-06-06 08:49:19+00:00,WolfIND13,"@Alex7anuari @CNNIndonesia Iya lantas salah nya dimana? Ngerti arti cawe cawe sebenar nya gimna ngerti ga? Wajar aja dia sebagai pemimpin yg masih berkuasa skrng, menginginkan pemilu mendatang berjalan lancar ga sprti 2019 ribut sana sini sampai agama, ayat di bawa2😅",  iya lantas salah nya dimana ngerti arti cawe cawe sebenar nya gimna ngerti ga wajar aja dia sebagai pemimpin yg masih berkuasa skrng menginginkan pemilu mendatang berjalan lancar ga sprti 2019 ribut sana sini sampai agama ayat di bawa2,iya lantas salah nya mana ngerti arti cawe cawe benar nya gimna ngerti ga wajar aja pimpin yg kuasa skrng milu jalan lancar ga sprti 2019 ribut agama ayat bawa 2,negatif,negative
3630,2023-06-06 08:49:01+00:00,hamka_rizal,"Tegakkan Netralitas ASN Jelang Pemilu 2024
#ASNNetral, #jagapersatuan,
#SukseskanPemilu2024 https://t.co/1fSfeW1qvj","tegakkan netralitas asn jelang pemilu 2024
 
",tegak netralitas asn jelang milu 2024,positif,neutral
3631,2023-06-06 08:48:49+00:00,anditonrojok,"klo gtu gak usah pemilu buang anggaran,,,😅😅🤣,,pdahal pasti kalah sih",klo gtu gak usah pemilu buang anggaranpdahal pasti kalah sih,klo gtu gak milu buang anggaranpdahal kalah sih,negatif,negative
3632,2023-06-06 08:48:13+00:00,ureungpungoo,"Pemilu sebagai ajang asah wawasan dan jalin persatuan.
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/11aOgSMcrO","pemilu sebagai ajang asah wawasan dan jalin persatuan
",milu ajang asah wawas jalin satu,negatif,neutral
3633,2023-06-06 08:47:58+00:00,AIM393284865068,@Ngadinopanser @Shofia_Labora @RagilSemar jokowi terpilih untuk kedua x nya sebagai presiden lewat pemilu presiden yg penuh kecurangan pemilu presiden nya di rekayasa supaya jokowi bisa memimpin indonesia untuk kedua x nya pilpres 2019 adalah pemilu presiden terburuk sepanjang sejarah,   jokowi terpilih untuk kedua x nya sebagai presiden lewat pemilu presiden yg penuh kecurangan pemilu presiden nya di rekayasa supaya jokowi bisa memimpin indonesia untuk kedua x nya pilpres 2019 adalah pemilu presiden terburuk sepanjang sejarah,jokowi pilih x nya presiden milu presiden yg penuh curang milu presiden nya rekayasa jokowi pimpin indonesia x nya pilpres 2019 milu presiden buruk sejarah,neutral,negative
3634,2023-06-06 08:47:27+00:00,BambangRiy57271,@islah_bahrawi MENDADAK JD KADRUN   MENGIDENTITASKAN DIRI  MENJELANG PEMILU                    ISLAH KEMPLU BIN DANGKAL https://t.co/X8VVvXDTOX, mendadak jd kadrun   mengidentitaskan diri  menjelang pemilu                    islah kemplu bin dangkal ,dadak jd kadrun identitas jelang milu islah kemplu bin dangkal,positif,negative
3635,2023-06-06 08:46:55+00:00,CikaMask,"Tegakkan Netralitas ASN Jelang Pemilu 2024
#ASNNetral, #jagapersatuan,
#SukseskanPemilu2024 https://t.co/70cl8jUwLK","tegakkan netralitas asn jelang pemilu 2024
 
",tegak netralitas asn jelang milu 2024,positif,neutral
3636,2023-06-06 08:46:51+00:00,Cidromulu,"@JalanKe83957796 @10n3s @bachrum_achmadi Lah,  yang dungu kan elu...  Presiden cawe cawe itu mksudnya,  sebagai kepala negara pasti berkepentingan agar pemilu berjalan dengan baik dan aman, tanpa meninggalkan polarisasi atau konflik sosial di masyarakat... Cawe cawe artinya kok tidak netral,  apaan tuh 😂😂😂",   lah  yang dungu kan elu  presiden cawe cawe itu mksudnya  sebagai kepala negara pasti berkepentingan agar pemilu berjalan dengan baik dan aman tanpa meninggalkan polarisasi atau konflik sosial di masyarakat cawe cawe artinya kok tidak netral  apaan tuh ,dungu elu presiden cawe cawe mksudnya kepala negara penting milu jalan aman tinggal polarisasi konflik sosial masyarakat cawe cawe netral tuh,negatif,negative
3637,2023-06-06 08:46:37+00:00,Ninaang06470572,Survei Polstat kali ini dilengkapi dengan analisis media monitoring untuk mengukur perkembangan sentimen publik terhadap para capres setahun jelang Pemilu 2024. .#PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto,survei polstat kali ini dilengkapi dengan analisis media monitoring untuk mengukur perkembangan sentimen publik terhadap para capres setahun jelang pemilu 2024 prabowo subianto,survei polstat kali lengkap analisis media monitoring ukur kembang sentimen publik capres tahun jelang milu 2024 prabowo subianto,positif,neutral
3638,2023-06-06 08:46:02+00:00,LANGKAHANIES,"Tak ada keraguan jika pemimpin karyanya baik pasti akan teruskan, maka itu jangan ada keraguan memaknai pemilu. 2024 kita sambut dengan riang gembira pemimpin berakhlak baik pemimpin yg memiliki gagasan membawa perubahan Indonesia yang lebih baik. https://t.co/QJNiu5zBGB",tak ada keraguan jika pemimpin karyanya baik pasti akan teruskan maka itu jangan ada keraguan memaknai pemilu 2024 kita sambut dengan riang gembira pemimpin berakhlak baik pemimpin yg memiliki gagasan membawa perubahan indonesia yang lebih baik ,ragu pimpin karya terus ragu makna milu 2024 sambut riang gembira pimpin akhlak pimpin yg milik gagas bawa ubah indonesia,positif,positive
3639,2023-06-06 08:45:01+00:00,BoyangMajene,"Pemilu 2024 Momen Mempersatukan Bangsa Indonesia

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/pS6IQjdKFp","pemilu 2024 momen mempersatukan bangsa indonesia

",milu 2024 momen satu bangsa indonesia,negatif,neutral
3640,2023-06-06 08:44:59+00:00,andystwn4,"Hasil itu didapatkan dengan asumsi Anies tidak lolos pemilu putaran pertama.
#PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto","hasil itu didapatkan dengan asumsi anies tidak lolos pemilu putaran pertama
prabowo subianto",hasil dapat asumsi anies lolos milu putar prabowo subianto,negatif,neutral
3641,2023-06-06 08:44:47+00:00,Gunawan53722139,"@ApriliaLin @jehidayat3 Harga diri @PDemokrat sudah diletakan di bawah telapak kaki @NasDem ... 
Sungguh ironis untuk sebuah partai yg pernah memenangi 2 pemilu dan melahirkan presiden selama 2 periode...
Sudah kayak gini aja masih gak malu @AgusYudhoyono tetep nggabung koalisi tanpa ide dan gagasan.","  harga diri  sudah diletakan di bawah telapak kaki   
sungguh ironis untuk sebuah partai yg pernah memenangi 2 pemilu dan melahirkan presiden selama 2 periode
sudah kayak gini aja masih gak malu  tetep nggabung koalisi tanpa ide dan gagasan",harga leta telapak kaki sungguh ironis partai yg tang 2 milu lahir presiden 2 periode kayak gin aja gak malu tetep nggabung koalisi ide gagas,negatif,negative
3642,2023-06-06 08:43:26+00:00,_devantomu,"Nama @ridwankamil masuk dalam 3 besar cawapres dalam Pemilu 2024 dari hasil survei Indikator Politik Indonesia (IPI). ”Saya sudah sering bilang, aya tidak menghalangi disurvei.Mungkin buah dari kerja saya,karena survei juga kepercayaan publik,"" jelasnya. https://t.co/dZynX9FKHQ",nama  masuk dalam 3 besar cawapres dalam pemilu 2024 dari hasil survei indikator politik indonesia ipi saya sudah sering bilang aya tidak menghalangi disurveimungkin buah dari kerja sayakarena survei juga kepercayaan publik jelasnya ,nama masuk 3 cawapres milu 2024 hasil survei indikator politik indonesia ipi bilang aya halang disurveimungkin buah kerja sayakarena survei percaya publik,neutral,positive
3643,2023-06-06 08:42:42+00:00,_devantomu,"Ketua Umum Golkar Airlangga Hartarto menugaskan @ridwankamil untuk memenangkan partai di wilayah Banten, DKI  Jakarta, dan Jawa Barat. Ridwan Kamil pun menegaskan akan menguatkan  ketiga wilayah tersebut dalam Pemilu 2024. https://t.co/qUvgYFtoAi",ketua umum golkar airlangga hartarto menugaskan  untuk memenangkan partai di wilayah banten dki  jakarta dan jawa barat ridwan kamil pun menegaskan akan menguatkan  ketiga wilayah tersebut dalam pemilu 2024 ,ketua golkar airlangga hartarto tugas menang partai wilayah banten dki jakarta jawa barat ridwan kamil kuat tiga wilayah milu 2024,negatif,neutral
3644,2023-06-06 08:41:23+00:00,BawasluBKS,"#SahabatBawaslu sudah ada yang tau apa itu dapil ?
Yuk simak Kamus Pemilu Bawaslu Bengkalis hari ini 😄

#AyoAwasiBersama
#BawasluBengkalis
#PemiluSerentak2024
#PemiluSudahDekat
#BawasluSiapMengawasi24Jam https://t.co/gZONh7H8nU","sudah ada yang tau apa itu dapil 
yuk simak kamus pemilu bawaslu bengkalis hari ini 

",tau dapil yuk simak kamus milu bawaslu bengkal,negatif,neutral
3645,2023-06-06 08:41:11+00:00,harrispradana_,Ketua Badan Pemenangan Pemilu (Bappilu) Partai Gerindra Sufmi Dasco Ahmad telah resmi menunjuk aktor Fauzi Baadila dan Haris Rusly memimpin relawan pendukung bakal calon presiden atau bakal capres 2024 Prabowo Subianto. #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto,ketua badan pemenangan pemilu bappilu partai gerindra sufmi dasco ahmad telah resmi menunjuk aktor fauzi baadila dan haris rusly memimpin relawan pendukung bakal calon presiden atau bakal capres 2024 prabowo subianto prabowo subianto,ketua badan menang milu bappilu partai gerindra sufmi dasco ahmad resmi aktor fauzi baadila haris rusly pimpin rawan dukung calon presiden capres 2024 prabowo subianto prabowo subianto,negatif,neutral
3646,2023-06-06 08:40:46+00:00,KurniaM13984136,"Pemilih pemula diajak gunakan hak suaranya di Pemilu 2024 

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/i7ES9MSkiF","pemilih pemula diajak gunakan hak suaranya di pemilu 2024 

",pilih mula ajak hak suara milu 2024,negatif,neutral
3647,2023-06-06 08:39:36+00:00,aewin86,"Gimana mau dapat simpati, bukannya evaluasi dan perbaiki cara komunikasi.

Semoga 2029, tidak ada lagi Partai Demokrat dalam peta pemilu.","gimana mau dapat simpati bukannya evaluasi dan perbaiki cara komunikasi

semoga 2029 tidak ada lagi partai demokrat dalam peta pemilu",gimana simpati evaluasi baik komunikasi moga 2029 partai demokrat peta milu,negatif,negative
3648,2023-06-06 08:38:48+00:00,KPU_ID,"Bernad menyampaikan agar pejabat yang dilantik, yakni Kepala Bagian Teknis Penyelenggara Pemilu, Partisipasi dan Hubungan Masyarakat, Cherly Trisna Ilyas melaksanakan tugas dengan sebaik-baiknya, sesuai dengan ketentuan peraturan perundang-undangan yang berlaku dengan -- https://t.co/aygTXJpl2B",bernad menyampaikan agar pejabat yang dilantik yakni kepala bagian teknis penyelenggara pemilu partisipasi dan hubungan masyarakat cherly trisna ilyas melaksanakan tugas dengan sebaikbaiknya sesuai dengan ketentuan peraturan perundangundangan yang berlaku dengan  ,bernad jabat lantik kepala teknis selenggara milu partisipasi hubung masyarakat cherly trisna ilyas laksana tugas sebaikbaiknya sesuai tentu atur perundangundangan laku,negatif,neutral
3649,2023-06-06 08:38:46+00:00,Gomie_,Header jelang Pemilu 2K24,header jelang pemilu 2k24,header jelang milu 2k24,positif,neutral
3650,2023-06-06 08:38:41+00:00,KurniaM13984136,"Pemilu sebagai momen mempersatukan bangsa 

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/9Nu0gMoPhl","pemilu sebagai momen mempersatukan bangsa 

",milu momen satu bangsa,negatif,neutral
3651,2023-06-06 08:38:39+00:00,asmaradane,"Mari kita jaga Penyelenggaraan Pemilu 2024 agar berjalan aman damai. Oleh karena itu, mari kita jaga netralitas ASN sebagai tenaga pemerintah profesional.

#ASNNetral, #jagapersatuan,
#SukseskanPemilu2024 https://t.co/HA5W6kg7Sf","mari kita jaga penyelenggaraan pemilu 2024 agar berjalan aman damai oleh karena itu mari kita jaga netralitas asn sebagai tenaga pemerintah profesional

 
",mari jaga selenggara milu 2024 jalan aman damai mari jaga netralitas asn tenaga perintah profesional,negatif,negative
3652,2023-06-06 08:38:38+00:00,asmaradane,"Mari kita jaga Penyelenggaraan Pemilu 2024 agar berjalan aman damai. Oleh karena itu, mari kita jaga netralitas ASN sebagai tenaga pemerintah profesional.

#ASNNetral, #jagapersatuan,
#SukseskanPemilu2024 https://t.co/Un7D07FAky","mari kita jaga penyelenggaraan pemilu 2024 agar berjalan aman damai oleh karena itu mari kita jaga netralitas asn sebagai tenaga pemerintah profesional

 
",mari jaga selenggara milu 2024 jalan aman damai mari jaga netralitas asn tenaga perintah profesional,negatif,negative
3653,2023-06-06 08:38:12+00:00,muadz_2019,"Menyambut yg punya Gagasan dibalik layar kemenangan Jokowi di 2014 lalu ... Yaitu Anies Baswedan !

Sbnrnya PT 20 % itu harus dhapuskn agar tdk hanya Pak Anies yg mmiliki Gagasan maju itu yg bisa mncalon tp msh byk anak bangsa yg punya gagasan bgus ... Jadi Pemilu seru dan fair !","menyambut yg punya gagasan dibalik layar kemenangan jokowi di 2014 lalu  yaitu anies baswedan 

sbnrnya pt 20  itu harus dhapuskn agar tdk hanya pak anies yg mmiliki gagasan maju itu yg bisa mncalon tp msh byk anak bangsa yg punya gagasan bgus  jadi pemilu seru dan fair ",sambut yg gagas balik layar menang jokowi 2014 anies baswedan sbnrnya pt 20 dhapuskn tdk anies yg mmiliki gagas maju yg mncalon tp msh byk anak bangsa yg gagas bgus milu seru fair,negatif,positive
3654,2023-06-06 08:37:35+00:00,Li9ayaTalaChes4,Denny Indrayana mengungkap ada gerakan serius untuk menunda Pemilu 2024. https://t.co/eXAHA8zZDX,denny indrayana mengungkap ada gerakan serius untuk menunda pemilu 2024 ,denny indrayana ungkap gera serius tunda milu 2024,negatif,neutral
3655,2023-06-06 08:37:00+00:00,andiebs,@abdullah_yanto @tvOneNews @aniesbaswedan belum pemilu aja nasibnya gak jelas,   belum pemilu aja nasibnya gak jelas,milu aja nasib gak,positif,negative
